ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C4-A1)_mean,EEG (C4-A1)_std,EEG (C4-A1)_max,EEG (C4-A1)_min,EEG (C4-A1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (abdominal)_mean,Resp (abdominal)_std,Resp (abdominal)_max,Resp (abdominal)_min,Resp (abdominal)_power,EOG (right)_mean,EOG (right)_std,EOG (right)_max,EOG (right)_min,EOG (right)_power,EMG_mean,EMG_std,EMG_max,EMG_min,EMG_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.029831756046267085,0.13043404785248855,0.7936908517350157,-0.5148264984227129,0.0176636466015716,93.54913333333333,22.707416128852902,170.7,57.1,430.769620613742,-0.0014891984562633576,0.008809572495788861,0.04370589049310392,-0.03488398911388901,6.599001506927544e-05,-0.16905755395683453,0.04563935011178424,0.02997601918465228,-0.3902877697841727,0.0007331766293013861,-0.030929741650913674,0.1656304185229346,0.4995274102079395,-0.4050094517958412,0.001419596750939768,0.035362433444040275,0.03858605042613751,0.13294717697295588,-0.0835244346038273,0.00026925319991584224,0.00879673807317669,0.017782545214063573,0.05663195452848194,-0.041488611376177244,0.0003258377530124509,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029801472134595164,0.13244146077701804,0.8151419558359622,-0.48580441640378547,0.018532726974989897,96.60329333333333,21.794852568606398,160.9,62.8,440.7201225463346,-0.0011134661807893967,0.008337852813325696,0.03736334701785138,-0.032750588126758615,6.140727622448398e-05,-0.16702941646682654,0.06014008964555038,0.10071942446043165,-0.4148681055155875,0.0010606876993425093,0.008953245116572148,0.1573826461473329,0.4839319470699433,-0.3790170132325142,0.0021386859585307318,0.033490893036006116,0.029287476079533827,0.1354183140914123,-0.10181084928040487,0.0003501561574017046,0.008523305074979141,0.015754387549181126,0.05663195452848194,-0.04145403753336376,0.00024656688165214786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029457749737118823,0.13404734296987675,0.7665615141955836,-0.5047318611987381,0.018412725704148578,83.81149333333333,20.22990179338386,159.5,54.0,359.39352849345676,-0.0010585051586020266,0.006808690579658954,0.03182803634854006,-0.029636975875270997,3.869389572533439e-05,-0.17109136690647483,0.021604203415525915,-0.07913669064748201,-0.2805755395683453,0.00010850268910775468,-0.07862785129174543,0.07808018851827826,0.09640831758034027,-0.31427221172022685,0.0006048391818119349,0.03497436607095788,0.033573836351281375,0.16606041436027202,-0.06820338446939744,0.00017806129346468845,0.00824390232658913,0.010869405746803411,0.05663195452848194,-0.03986364076394363,0.00012157939545014845,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02977421661409043,0.12681312221752303,0.8063091482649842,-0.49968454258675077,0.016629196511717053,91.25325333333332,23.52125747947635,163.2,50.8,467.0312402450998,-0.0013188646462782723,0.00873095497277487,0.06181096914064302,-0.05033673139904977,6.524758176469591e-05,-0.16894932054356518,0.05661363473618704,0.045563549160671464,-0.38848920863309355,0.0009943001836483366,-0.03248903591682419,0.157622000646993,0.444234404536862,-0.3676748582230624,0.0017611867721716433,0.03233426907058886,0.03960745995618095,0.1635892772418156,-0.07215720385892772,0.00029951171683571944,0.008498356590004934,0.019088476290718456,0.05663195452848194,-0.041488611376177244,0.0003737531018033225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029699600420609883,0.13704189989043788,0.8479495268138801,-0.5047318611987381,0.01943450510344286,89.52809333333333,22.40225289484569,168.4,53.6,378.73138640945905,-0.0009486138659532267,0.008813717969250512,0.04422482586835186,-0.03949674800498178,7.029226606588089e-05,-0.16977825739408475,0.05748619231675028,0.07973621103117506,-0.5323741007194245,0.001353924168786458,-0.004370321361058605,0.13926688395358564,0.6238185255198487,-0.31521739130434784,0.001805844398107641,0.035070773367072594,0.036249794460299495,0.18335837418946704,-0.08451288945120987,0.0005092496002028998,0.008574041036846497,0.019725506149608357,0.05663195452848194,-0.041523185218990726,0.0003819790915572067,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02947112513144059,0.1321216361081666,0.7735015772870663,-0.48454258675078865,0.01797949599909239,84.92122666666666,19.74992476176274,166.8,54.7,361.1746552947894,-0.0013236542275935237,0.007658596359461086,0.03569122191983025,-0.030271230222796253,4.989803539876838e-05,-0.16875027977617907,0.022152466103036096,-0.07134292565947242,-0.40047961630695444,0.00022398309572084688,-0.06055488342785129,0.06655637395447123,0.18620037807183365,-0.22873345935727787,0.0005283344963739477,0.03335923085033476,0.035681609476214245,0.14530286256523803,-0.08154752490906216,0.0003112333951834126,0.008613044941385813,0.020436173194992403,0.05663195452848194,-0.04242210513214123,0.00043013221422971584,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029650473186119873,0.13197671923042062,0.8012618296529969,-0.5324921135646687,0.01818764973332615,93.97345333333334,22.93704329843951,167.2,57.8,421.8075059561919,-0.0010642787951473775,0.009007722814914772,0.03522994603072097,-0.0363254762673555,7.021191430959286e-05,-0.16885931254996006,0.05195189715392132,0.06894484412470024,-0.592925659472422,0.001106220400510284,-0.004217517328292376,0.12871584197791985,0.43147448015122875,-0.30434782608695654,0.002511356421652805,0.03293775370341083,0.026606317949802054,0.1393721334809426,-0.06523801992724973,0.0003530691307647387,0.00867806220525799,0.020940164248267404,0.05663195452848194,-0.0435630419449861,0.00044573712931550164,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029491566771819137,0.14181703713136248,0.8498422712933754,-0.5293375394321767,0.021002219355015027,83.36281333333334,20.123931884330048,160.4,53.4,345.95461333171755,-0.0010988898626935438,0.008249349473679939,0.04399418792379722,-0.03130910097329213,5.429497726043056e-05,-0.16928840927258196,0.0013316040884790111,-0.1618705035971223,-0.18405275779376498,1.4231651059851266e-06,-0.052623566477630744,0.09058772527490493,0.12948960302457466,-0.2722117202268431,0.001116436955146655,0.03435282566292371,0.027985797083871968,0.15469318361537246,-0.04645737782698087,0.00017271617728055528,0.008116693634264061,0.013690568166237928,0.05663195452848194,-0.041834349804312054,0.00018921708136898765,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029996298633017875,0.12378361622151822,0.7375394321766562,-0.4801261829652997,0.015634698155277193,93.14490666666667,25.615776064591305,169.7,54.4,484.58881519487005,-0.0012165459661423498,0.007903950632507956,0.03436505373864108,-0.034826329627750355,5.4749726500096424e-05,-0.16869912070343726,0.060332892788204695,0.09172661870503597,-0.4502398081534772,0.0009758248905507662,-0.04670315059861373,0.16605026197298267,0.4659735349716446,-0.3998109640831758,0.0016165393682508315,0.03424093257420001,0.0295637804518628,0.13492408666772102,-0.1112011703305393,0.0002739104698627738,0.008579093427742974,0.019523388106424712,0.05663195452848194,-0.041488611376177244,0.00038715574940230576,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02960967402733964,0.13692331109393885,0.8151419558359622,-0.5110410094637224,0.019407602831306187,91.75461333333332,22.07661317738349,161.6,56.8,417.6976477130725,-0.0011610621646139887,0.008967489802216785,0.04272567922874671,-0.043359933576271964,6.966093635055962e-05,-0.16886051159072743,0.05256413141743204,0.10491606714628297,-0.48501199040767384,0.0012719636139126424,-0.016421550094517963,0.1312632994561432,0.4281663516068053,-0.29064272211720227,0.0022439050086035307,0.03401530128103748,0.03547442292312347,0.11861458168590859,-0.08846670884074016,0.0003677267662243745,0.008867960189372462,0.018904992942540028,0.05663195452848194,-0.0421109405468199,0.0003725142125438482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029498296529968458,0.13215493264180708,0.8195583596214511,-0.5160883280757098,0.018089573028392713,88.25684000000001,21.995423157581367,158.4,52.7,390.4623845033043,-0.0013669065301290032,0.009434949378278849,0.048664606301028646,-0.03655611421191014,7.090654919023172e-05,-0.16915067945643486,0.04377306459244018,0.017985611510791366,-0.500599520383693,0.0007807970659821174,-0.020669880277252677,0.11696397025543426,0.4900756143667297,-0.2523629489603025,0.0012703227436679833,0.031734211081237806,0.029014343460032174,0.17989878222362804,-0.07611102324845802,0.00036969773861376715,0.008755401586708893,0.019211163565748236,0.05663195452848194,-0.041488611376177244,0.00037583804341120603,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029635247108307044,0.129631493006708,0.7798107255520504,-0.48454258675078865,0.01733443885074484,85.05404,19.365358788613584,145.7,52.2,344.45894741900804,-0.0009009102510878424,0.00785893887275563,0.03736334701785138,-0.03251995018220397,5.09851644533064e-05,-0.16925643485211833,0.01821574756957716,-0.02038369304556355,-0.3381294964028777,0.0001411844730219063,-0.0626812854442344,0.0726041716282866,0.15075614366729678,-0.23251417769376181,0.000992528090704675,0.035197559175496856,0.03565074032949992,0.1640835046655069,-0.0489285149454373,0.00031660107382467734,0.008276484716056555,0.014950049658778624,0.05663195452848194,-0.041488611376177244,0.00022535884006549486,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029736614090431126,0.12522399389129407,0.807570977917981,-0.5110410094637224,0.016190635083840752,97.15430666666667,23.406689502204753,172.4,59.5,467.1023047641807,-0.0012777880283530911,0.009383588053149792,0.04555099404954103,-0.05604502052677706,7.886726136267429e-05,-0.16793005595523583,0.06478888299084719,0.11330935251798561,-0.5947242206235012,0.001261408669710768,-0.0035562696912413345,0.15612142770161516,0.5099243856332704,-0.29820415879017015,0.0026316922877524756,0.03289913806737309,0.029333400625045896,0.13788945120986873,-0.05387078918235015,0.00038115671234759373,0.00883486149718569,0.0197681879797321,0.05663195452848194,-0.04204179286119294,0.0004014908264271116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029805341745531018,0.13873264563498125,0.7993690851735016,-0.5305993690851735,0.020196100871401716,82.64397333333334,19.86663674805801,147.1,53.3,344.1158114494953,-0.0009917892891738549,0.008546012432354184,0.043648231006965264,-0.028599105124775127,5.760905365920056e-05,-0.1689760191846523,0.030155098749959693,0.045563549160671464,-0.42026378896882494,0.00033316843418308093,-0.048960428481411467,0.09006462587627866,0.3440453686200378,-0.24054820415879016,0.0008206995866530144,0.0356361036427856,0.057512378351616815,0.23722916337181718,-0.11861458168590859,0.0004001222585614048,0.008428807847801334,0.011821226303663763,0.05663195452848194,-0.041488611376177244,0.0001260609219397492,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029647192429022085,0.13302978786299496,0.7899053627760252,-0.4971608832807571,0.018067170110633617,89.09147999999999,21.713552958377555,157.3,55.0,403.69268694482815,-0.0012100957916263047,0.00903658776451518,0.03938142903270446,-0.041976105908944135,6.392231421873713e-05,-0.17018273381294963,0.039972406378940326,0.016786570743405275,-0.47961630695443647,0.0005879056815692183,-0.03791027095148078,0.10707094441365744,0.3946124763705104,-0.2580340264650284,0.0014000817313234726,0.03221025093573726,0.02585099942569928,0.11861458168590859,-0.05139965206389372,0.00027682625767129455,0.008654054128808309,0.02221158393583584,0.05663195452848194,-0.04328645120247825,0.0005040434413142723,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029426792849631966,0.12508716089271027,0.8214511041009463,-0.510410094637224,0.016181372790403672,91.89664,22.34883947867838,163.7,58.9,428.2760926082205,-0.0011379291787751587,0.00822931397158361,0.038574196226763224,-0.04676184325845288,5.958234358784009e-05,-0.16945283772981617,0.05655039069761795,0.14028776978417265,-0.5077937649880095,0.0011212281556608923,-0.041192312539382485,0.15007960692007918,0.41965973534971646,-0.3728733459357278,0.0018711121385871982,0.0337766223838895,0.043948991805308715,0.14925668195476832,-0.12454531077020402,0.0004604442177754316,0.008674203764400007,0.02095178361136854,0.05663195452848194,-0.04245667897495471,0.0004522808537622263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.03011398527865405,0.1310979701703946,0.7867507886435331,-0.494006309148265,0.017947653833037137,91.6246,21.846692293647873,159.2,51.8,428.55731865985297,-0.001056829189538263,0.008734458088513442,0.04543567507726371,-0.034826329627750355,6.33092854415147e-05,-0.1691584332533973,0.045308133267095874,0.04436450839328537,-0.42685851318944845,0.00067826029295407,-0.029931568998109635,0.15084224393369003,0.4664461247637051,-0.3549149338374291,0.001561397409600039,0.034026108387368866,0.026679796870928828,0.18187569191839317,-0.06375533765617587,0.0004088283699877402,0.008566098272690814,0.01775760823590877,0.05663195452848194,-0.04224923591807382,0.00032521194879469147,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029099894847528916,0.13410921468168055,0.7924290220820189,-0.49968454258675077,0.01842825902720295,89.41381333333334,22.86465846071521,159.9,50.5,395.0164797638034,-0.001194535418300352,0.009176456663142315,0.04485908021587712,-0.03776696342082199,7.105236615207289e-05,-0.169257793764988,0.03711801552722323,0.047362110311750596,-0.4088729016786571,0.0006898676880546725,-0.02237964713295526,0.12156698580019723,0.332703213610586,-0.31521739130434784,0.001989808347225649,0.03444369761189309,0.028543937321214803,0.1675430966313459,-0.07413411355369287,0.0004031157805664682,0.008846911633867614,0.018421701057727603,0.05663195452848194,-0.04145403753336376,0.00034938738114975894,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02986717139852786,0.137744547603973,0.8031545741324921,-0.5350157728706625,0.01981602144425547,91.75721333333333,23.091890581641188,169.3,55.9,404.9167283028009,-0.0012496732629118808,0.008980496727603975,0.043590571520826606,-0.05373864108123068,6.404346961511045e-05,-0.17029224620303757,0.04765508707081491,0.046163069544364506,-0.43884892086330934,0.0007773689486950525,-0.006690044108380592,0.13013799465044282,0.44706994328922495,-0.30482041587901704,0.0021619741672715092,0.03237835415678212,0.025884466184137023,0.12355685592282145,-0.10279930412778744,0.00029139097325294854,0.008439728572284685,0.017467397685585688,0.05663195452848194,-0.04204179286119294,0.0003057980497846581,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029791041009463722,0.13689146742878947,0.7911671924290221,-0.49842271293375395,0.019189840098710546,84.66846666666666,21.599390029556133,163.2,50.8,377.83011030665676,-0.0010725894490828298,0.008042462383968997,0.03817057982379261,-0.038516536740624566,4.992959232882774e-05,-0.16777809752198242,0.03273281288302487,0.014388489208633094,-0.3597122302158273,0.00033974156732999143,-0.06851134215500945,0.08681532368134447,0.1720226843100189,-0.30340264650283555,0.001097444270887603,0.03481641098634614,0.028183577425093864,0.16606041436027202,-0.0558476988771153,0.00026442615153517287,0.008224351970939533,0.013931009703380908,0.05663195452848194,-0.041315742162109835,0.00019790472544692684,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02968496319663512,0.12660514667899192,0.8151419558359622,-0.494006309148265,0.01669642699750979,95.58833333333334,25.799851547807187,183.2,54.0,488.7079653812819,-0.0011908528991189631,0.009331940024232224,0.04751141657825545,-0.045723972507957004,6.784194921481468e-05,-0.16927945643485212,0.06698328324801313,0.12829736211031176,-0.4676258992805755,0.0018128864409376333,-0.036197479521109,0.15592890614027022,0.5274102079395085,-0.28071833648393196,0.0020791767987600224,0.03351665875902789,0.03803164121841876,0.15469318361537246,-0.1462913174126206,0.0005731715043825834,0.008578351242583911,0.023166486601572885,0.05663195452848194,-0.04245667897495471,0.00056387654627444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029461282860147216,0.13903121463943446,0.8246056782334384,-0.49842271293375395,0.020124042110228495,91.66489333333332,22.997132883368067,166.1,56.7,414.01311776867476,-0.0010626028260836138,0.008632847511280028,0.0369020711287421,-0.03361548041883851,6.747343231816073e-05,-0.1656185451638689,0.05128823251914138,0.08093525179856115,-0.5053956834532374,0.0009580148492740921,0.007733144297416518,0.1321467177360059,0.444234404536862,-0.32277882797731566,0.002403451041771799,0.034963558964626495,0.029450666168356815,0.1433259528704729,-0.07363988613000158,0.0003834201778529385,0.008480857615695604,0.01879072187493131,0.05663195452848194,-0.042836991245903004,0.0003526826784099126,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.030099516298633017,0.12960231201333916,0.7798107255520504,-0.48832807570977915,0.017356344902339657,84.45707999999999,20.84291398070177,167.6,52.8,342.38523085156163,-0.0013506619309008718,0.008536924763761328,0.04168780847825084,-0.03182803634854006,4.924896671215294e-05,-0.17262182254196645,0.010383816579257523,-0.12410071942446044,-0.2865707434052758,2.5564027861378753e-05,-0.07398015122873346,0.0892834759040402,0.14272211720226843,-0.31190926275992437,0.0011885107929451714,0.03178897147978281,0.03707479202939273,0.21054088249248776,-0.05189387948758501,0.00027514258505934085,0.008434699230616752,0.014334571611060254,0.05663195452848194,-0.0415577590618042,0.00020932547165751874,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029338548895899055,0.12478727025009452,0.7747634069400631,-0.4889589905362776,0.016040117392034748,90.11282666666666,23.533578580614456,162.9,51.2,443.20502007991877,-0.0011116441410274152,0.00934924859990327,0.0532773651921214,-0.05500714977628119,7.244816613840483e-05,-0.1692863309352518,0.05079997754472524,0.03477218225419664,-0.4634292565947242,0.000983008659490952,-0.03546175173282924,0.1624454958980575,0.47542533081285443,-0.44612476370510395,0.002395342402134169,0.03505067478517582,0.040190732580845226,0.1462913174126206,-0.15271627392060733,0.0004448735824907004,0.008520571436474021,0.019635410989936642,0.05663195452848194,-0.04235295744651427,0.00039967068679649703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.029844206098843324,0.1291732178963097,0.7974763406940063,-0.5148264984227129,0.017191782897104622,95.90501333333333,23.366612110726614,171.6,58.8,472.3891900678055,-0.0010785860356412505,0.00966460863529345,0.04924120116241524,-0.04641588634162092,7.948199924836856e-05,-0.17005115907274182,0.06523486561859566,0.08812949640287769,-0.5191846522781774,0.001530934383644176,-0.013908632640201639,0.1495091781382798,0.4777882797731569,-0.3553875236294896,0.0022170612865021065,0.03356832199905109,0.04466370861476216,0.262928989403764,-0.07116874901154516,0.000524181440379032,0.008788103832164738,0.019413841742340097,0.05663195452848194,-0.04179977596149857,0.0003834789113358058,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.03013484752891693,0.1395738759427524,0.7848580441640378,-0.49905362776025236,0.02067595074399976,87.04216,21.655956867978226,160.1,55.4,395.8158006253482,-0.0013194181773452036,0.008886734183049678,0.04578163199409567,-0.040938235158448265,6.424724557072395e-05,-0.16661502797761793,0.0436667449376974,0.11930455635491606,-0.4826139088729017,0.0007469334683377274,-0.01855866414618778,0.11392656299859195,0.43383742911153117,-0.24574669187145556,0.001595776963930538,0.03308971216194844,0.045172601377465774,0.1739680531393326,-0.11218962517792187,0.0003489660067235969,0.008656727839319216,0.01577332118182407,0.05663195452848194,-0.041661480590244646,0.00023628491947213934,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029590157728706625,0.1316375260408951,0.7728706624605678,-0.48769716088328074,0.017804221664897507,85.33190666666667,22.744968014148146,163.8,52.5,394.234211817866,-0.0011344619216753541,0.008220964270507274,0.03055952765348955,-0.03303888555745191,5.0397929037575595e-05,-0.16793725019984013,0.05924327898944334,0.11091127098321343,-0.5755395683453237,0.0013621794365224322,-0.06585387523629489,0.10306044896835526,0.27882797731569,-0.31710775047258977,0.001622866513972444,0.03414650218778006,0.030157665247148073,0.13739522378617747,-0.0662264747746323,0.00026256774854634563,0.00848834400512615,0.018190651091324023,0.05663195452848194,-0.04141946369055028,0.0003363029433447223,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02948567823343848,0.13716869694455205,0.8132492113564669,-0.5022082018927445,0.019136977620215222,89.05646666666667,23.349917334233872,161.5,50.6,436.195423356131,-0.0011922982302381721,0.009985311274223587,0.044628442271322476,-0.0414571705336962,7.412859764282761e-05,-0.17175715427657876,0.0448487477063804,0.05455635491606715,-0.5761390887290168,0.0008164391369738433,-0.02819880277252679,0.12272253985791973,0.4158790170132325,-0.2561436672967864,0.001979062126939162,0.03326045126258633,0.03804135592945686,0.17297959829195003,-0.07709947809584058,0.00034170074565229,0.008765967353072694,0.018197743013225725,0.05663195452848194,-0.04224923591807382,0.0003450793269214012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.02999512092534175,0.13204920926072575,0.8018927444794953,-0.5362776025236593,0.01812874964534046,94.2118,25.40592341876201,174.3,50.5,481.53800541715015,-0.001265402770730507,0.008938448209302055,0.06267586143272291,-0.03874717468517921,6.518050026977983e-05,-0.16971438848920864,0.07078887650495551,0.1366906474820144,-0.5665467625899281,0.002284559612865441,-0.03540611216131065,0.13612894987632046,0.4659735349716446,-0.2736294896030246,0.002301217189691603,0.0336978095840582,0.031044985153393954,0.1630950498181243,-0.10082239443302231,0.00037391370354221133,0.00811053949024326,0.020182494304511328,0.05663195452848194,-0.041523185218990726,0.00042191721088210015,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02956719242902208,0.1399916164158639,0.820820189274448,-0.5211356466876972,0.020162837190423433,88.88345333333332,23.992561448800934,170.4,47.8,393.87346658279694,-0.0008616787367190985,0.009570513536673384,0.0495871580792472,-0.039208450574288484,7.092002247711524e-05,-0.1685986410871303,0.05620323123854096,0.07913669064748201,-0.6097122302158273,0.0016564270511456713,-0.013490989287964715,0.11033828187654,0.3988657844990548,-0.24102079395085066,0.0020061142388347096,0.03481107333017028,0.035163747202138475,0.19373715008698403,-0.04843428752174601,0.00046042493623823545,0.00871696469319172,0.020879774833970143,0.05663195452848194,-0.04238753128932775,0.00043804132434220795,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029337875920084123,0.14058301035329357,0.8082018927444795,-0.522397476340694,0.02025766413985379,87.33277333333334,22.689679487422374,164.8,52.0,387.71417593838765,-0.0010703522610206496,0.009488523126023699,0.05137460214954564,-0.04139951104755754,7.026404049783838e-05,-0.17095275779376498,0.046409031562851887,0.09652278177458033,-0.5017985611510791,0.0006307431825191342,-0.011189098928796474,0.13762907698674498,0.473062381852552,-0.2627599243856333,0.001850296000284283,0.03335099372660657,0.04037491666614304,0.14826822710738574,-0.1705084611734936,0.0004476075932735773,0.008277982915911804,0.01799388399639835,0.05663195452848194,-0.0415577590618042,0.00031580180058781034,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029750325972660356,0.13232362718783508,0.807570977917981,-0.4952681388012618,0.017828805999975213,89.25890666666668,23.989014194097727,173.2,52.6,430.9184651914637,-0.0013389070836600705,0.009488874530141468,0.051143964204991,-0.0468771622307302,6.897282124650926e-05,-0.16389272581934453,0.03456624438039712,0.047961630695443645,-0.4556354916067146,0.00055207819403426,-0.0726643352236925,0.09716027815584845,0.22637051039697542,-0.2948960302457467,0.001709891967355148,0.03470787864410354,0.03033228605771132,0.15815277558121146,-0.07462834097738416,0.0003185081871423087,0.008251568500002306,0.014171586829619743,0.05663195452848194,-0.041488611376177244,0.00019666037652686468,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02989055730809674,0.1283638016229774,0.7899053627760252,-0.5091482649842272,0.016960389248802506,90.74858666666667,24.486597191167434,163.6,53.8,451.62751961898476,-0.0010509402340206345,0.008310460454776179,0.04376354997924258,-0.03251995018220397,5.857923285438651e-05,-0.16926866506794563,0.06579682916589367,0.08393285371702638,-0.5383693045563549,0.001516231434432083,-0.04190768746061752,0.16273551172007766,0.4877126654064272,-0.40359168241965976,0.0019896052801230127,0.03369629395329221,0.029213354346069823,0.14233749802309031,-0.08500711687490116,0.00042620373362466985,0.008420823595034276,0.01945911417997014,0.05663195452848194,-0.041523185218990726,0.00039957644863703677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.0297878443743428,0.1297973188289582,0.7728706624605678,-0.5123028391167193,0.01725002422043651,88.85686666666666,22.6821720781371,161.4,53.2,396.3372199212537,-0.0013083936835954916,0.009263745220464062,0.044628442271322476,-0.043590571520826606,6.782489233785143e-05,-0.17382430055955236,0.037719355287825704,0.016786570743405275,-0.5359712230215827,0.000622351537255674,-0.023236105860113425,0.13821999968414378,0.4120982986767486,-0.31049149338374293,0.0023720820524300275,0.03290987927671464,0.033210156022433324,0.14480863514154674,-0.08303020718013601,0.0004959416585120926,0.008633743148616816,0.019970860200883983,0.05663195452848194,-0.04176520211868509,0.0004095086221462493,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029950704521556258,0.12973136134987065,0.7848580441640378,-0.489589905362776,0.017517937459762763,91.91098666666667,24.971007814927205,173.6,54.0,441.2056327704994,-0.0011561342005320047,0.00953059857295853,0.043359933576271964,-0.04318695511785599,7.47238142812308e-05,-0.16938073541167065,0.04965187883604683,0.08752997601918465,-0.5443645083932853,0.000994259636012239,-0.031222558286074353,0.12316437426444357,0.3728733459357278,-0.2585066162570889,0.001892369465406486,0.031756681954768315,0.03237450714981899,0.1596354578522853,-0.10823580578839159,0.0004719817542682539,0.00866899924859515,0.01810266104526787,0.05663195452848194,-0.04145403753336376,0.0003358800481261176,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029574426919032597,0.13731881624069756,0.8239747634069401,-0.5198738170347004,0.019791187773721935,93.94376,26.127728356334387,186.8,55.4,445.29163493854566,-0.0009702400172209664,0.00958174805901729,0.047050140689146175,-0.03817057982379261,6.913408816335626e-05,-0.16622645883293366,0.053045355484402416,0.05155875299760192,-0.46822541966426856,0.0009548465929172947,-0.0016467548834278507,0.12496007073853413,0.42485822306238186,-0.23015122873345936,0.0023977644960306572,0.035855672412884176,0.03418118835661379,0.2604578522853076,-0.06919183931678001,0.0006481670777671336,0.008385341612616226,0.016867605566959234,0.05663195452848194,-0.041488611376177244,0.0002858295729205412,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.02991108307045216,0.135773192957034,0.8321766561514196,-0.5072555205047319,0.01912506235408204,87.62466666666667,22.404699318570547,176.7,56.3,438.1176598967811,-0.001146101449943878,0.008733378535477877,0.04451312329904516,-0.04428248535449052,5.387867464879217e-05,-0.17079496402877697,0.028898401181024373,-0.02577937649880096,-0.4052757793764988,0.0003178165294520728,-0.06692804032766225,0.1017452343871361,0.1781663516068053,-0.3761814744801512,0.0013807126458639084,0.0326798328852338,0.034945991074246334,0.16556618693658073,-0.0731456587063103,0.0002620204132887812,0.007957870620070346,0.01327951490297065,0.05663195452848194,-0.041488611376177244,0.00016323838148411693,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.029703133543638276,0.1338264475506237,0.7577287066246057,-0.5570977917981073,0.018501900302366987,88.69805333333332,23.5581392914881,165.2,52.9,424.13929489205407,-0.0012128711348924457,0.009086785436568545,0.03424973476636376,-0.03695973061488076,6.72070044920157e-05,-0.17000319744204637,0.061689427837953864,0.15767386091127097,-0.5833333333333334,0.001775810370251456,-0.03656937618147448,0.12279243621269288,0.417296786389414,-0.2589792060491493,0.001677776691927492,0.03429312299014181,0.032215837592159256,0.1364067689387949,-0.06721492962201486,0.0003218684192902395,0.008568997865641439,0.019011338590572573,0.05663195452848194,-0.041488611376177244,0.000372258397132772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.02972559411146162,0.134947804407421,0.7949526813880127,-0.5053627760252366,0.018651669817216353,88.60273333333333,24.304945543288554,168.0,50.0,440.5184766797708,-0.0009355905100173747,0.009479992409203282,0.04860694681488999,-0.042610360256469394,7.20157236381219e-05,-0.16937354116706635,0.05266649287656499,0.03657074340527578,-0.6360911270983214,0.0015988686581212847,-0.03250793950850662,0.12773308624842913,0.3827977315689981,-0.2622873345935728,0.0018729280469436946,0.035367309821287364,0.05227706322928108,0.1981851969002056,-0.09291475565396173,0.0006817914102465574,0.008331042240016228,0.019102057529059354,0.05663195452848194,-0.041868923647125536,0.0003753685054486964,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
