ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (abdominal)_mean,Resp (abdominal)_std,Resp (abdominal)_max,Resp (abdominal)_min,Resp (abdominal)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,SV_mean,SV_std,SV_max,SV_min,SV_power,SO2_mean,SO2_std,SO2_max,SO2_min,SO2_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.8270541333333334,0.16264371123076218,0.466,-1.062,0.027560497370185195,94.9632551623485,22.007625971425718,159.54315926434597,64.71221993893644,515.054706617237,0.00909322364041828,0.0036736189159199497,0.023650234201735575,-0.004877285652497998,9.650310862008465e-06,-0.22099213333333334,0.1838209957307622,0.48,-0.451,0.0010588958102959404,-0.26943093333333334,0.1582746529395307,0.153,-0.7,0.0019081545851418154,-63.20012113650676,37.45475664093423,13.286211569633036,-170.19004343958508,1351.605967999337,93.26760798798172,0.7365984459577121,94.11174776339364,90.38152254340208,0.006670568424088424,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.8265976,0.1614114797886858,0.42,-1.038,0.026803342753649696,98.74286186350541,22.865168532092245,163.15740559072273,63.67957813140023,535.3573984357455,0.009269652547078077,0.004073086150561914,0.0346931451130518,-0.01389566289673958,1.3834140800267221e-05,-0.2535446666666667,0.1450378433543773,0.206,-0.516,0.001108210416108447,-0.27335200000000004,0.1739817219212026,0.168,-0.631,0.0026048585302188842,-62.574277303902896,37.10429806342666,18.72723154576847,-169.0512253050451,1230.1903703157075,92.90114087817247,0.3955243160741842,93.62253789847671,92.09375707061132,0.0056637946121005705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8269754666666668,0.16452242622648405,0.424,-1.044,0.028716444328957612,101.64518198017099,22.963238589725318,163.84583346241357,64.54011297101374,562.6875670793065,0.00933098978223993,0.003639922779899909,0.027699301535884856,-0.005245382682875206,1.1304821843355238e-05,-0.2332396,0.17756659687332338,0.308,-0.556,0.0015117473698845196,-0.26355053333333334,0.19311047333857603,0.128,-0.601,0.00273456838259682,-56.74781378552006,35.24122461648364,14.17195900760857,-182.21090152639593,1130.0346253139353,92.49221850558615,0.5225808877517326,93.50023543224748,91.54339597257977,0.005300013309193009,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
-0.82674,0.16071911771783717,0.36,-1.02,0.026251853171523006,98.22243334010287,21.353732172194462,156.44523384173732,68.67068020115862,516.2779826163035,0.00915529706964089,0.0037518439012704232,0.0298158594605538,-0.008834328729052978,1.1009279231793264e-05,-0.22690759999999996,0.11962457215070824,0.173,-0.39,0.0009827547810786874,-0.27125679999999996,0.17338509332434934,0.061,-0.595,0.002560495650560256,-62.14650346981015,33.89181935237283,10.122827862577552,-162.5979225426519,1244.7904148312282,92.63548361452706,0.19959856063766507,93.31678173290364,92.15490830372593,0.005029199835723752,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.8277736,0.16702307847432343,0.456,-1.07,0.029207059489087212,102.75446875742212,22.541144836868416,166.94375888502222,70.04753594454024,552.5933262283568,0.00935463388149116,0.004601479512889477,0.04610415305474523,-0.007822061895515658,1.6304789427775708e-05,-0.1953433333333333,0.19039443511358786,0.522,-0.657,0.0014328686412187228,-0.2503376,0.16958391401576586,0.234,-0.616,0.0020386288869712168,-56.45401557818852,32.84081490339709,19.486443635461786,-141.08691333467462,1037.917045764608,91.30370759926373,0.692565552016783,92.58296693552825,89.89231267848515,0.0057508275231618845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8270954666666667,0.16200508619417547,0.462,-1.052,0.026894825629707714,94.03220236107812,22.148162112476996,161.43633591149572,61.09797361255968,515.7504305411344,0.009194830690703404,0.00336532930824588,0.022177846080226746,-0.003680970303772074,8.03007504591504e-06,-0.2674898666666667,0.14091975032141127,0.188,-0.626,0.0008219907943184215,-0.2778981333333333,0.1660696095713548,0.157,-0.629,0.0016231204764175161,-65.68814351133061,36.591717349795296,5.694090672699873,-201.95041585842213,1265.7981735036276,92.7055955416674,1.05753846781916,94.41750392896672,89.95346391159977,0.007356040440873752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8278738666666666,0.16772976864701813,0.484,-1.056,0.02966776204832715,103.55756576494089,22.960573866838978,163.67372649449086,66.43328961816349,575.2183049218482,0.009338216753936339,0.004142462394709152,0.02328213717135837,-0.007638013380327054,1.2712216668822796e-05,-0.23354826666666667,0.1956549866567735,0.36,-0.604,0.0016060275088212094,-0.27183746666666664,0.1918525680036163,0.203,-0.572,0.0024650220988647813,-54.100070058404505,35.6078209275907,13.159676221350816,-161.0794983632653,1031.5934672716464,91.84477370986185,0.5824528106189204,93.31678173290364,91.05418610766286,0.0060395658427732386,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.8275079999999999,0.15751508563520722,0.352,-1.02,0.02631533590775317,96.52382935708869,21.515253431019424,156.61734080966002,62.3027223880186,500.1518704230669,0.009128352367017279,0.0036835288572583773,0.02328213717135837,-0.004141091591743583,1.3394349433285624e-05,-0.21584346666666668,0.09445368405016763,0.088,-0.34,0.000783435269086895,-0.2640494666666667,0.17273604782938493,0.08,-0.64,0.0027207445470553877,-60.650889395873854,36.10543173549882,17.082272018099616,-170.56964948443172,1258.382515186436,92.95453813492814,0.31477494571832354,93.5613866653621,92.15490830372593,0.005126158819648875,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.82718,0.16169979138308538,0.374,-1.026,0.026276277661612595,98.1253879577902,21.496388670871635,153.86362932289677,66.26118265024078,512.7516083730861,0.009216634304802745,0.004395992936049452,0.02935573817258229,-0.009478498532213091,1.5824518034775314e-05,-0.23288906666666667,0.08166792573462091,0.005,-0.343,0.00047915345387942044,-0.2658376,0.15375579694081998,0.062,-0.548,0.0021211409767180286,-30.191671527732964,31.569301851817674,32.89919055337704,-117.80440925074625,1134.7064983275145,92.39393624372434,0.24317759453764567,92.88872310110132,91.48224473946516,0.004864164676290894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8270341333333332,0.16907433444567774,0.412,-1.032,0.029591767560749237,100.37177399830875,22.134742501809566,160.23158713603678,67.63803839362241,554.9112557782106,0.009214879708957948,0.004133805809680927,0.03266861144597716,-0.0049693099100923,1.3718758400631187e-05,-0.23470906666666666,0.09142212218310306,-0.004,-0.392,0.0006563844946464866,-0.2674385333333333,0.17560544891464944,0.012,-0.556,0.002714438087496796,-26.406813675434304,31.69079219346904,36.06257426043253,-129.06605524786377,1118.8435441241186,91.99593955812118,0.32735856753189563,92.64411816864286,91.35994227323593,0.004695834001617541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8271498666666667,0.1650691731971243,0.402,-1.032,0.02802363990085778,100.16405236182392,21.93452621212089,160.40369410395948,66.60539658608619,534.080577002492,0.009237579025831208,0.004323815351267859,0.02733120450550765,-0.004877285652497998,1.5994431456369377e-05,-0.22814786666666664,0.08589374134426533,-0.022,-0.36,0.0005817781392187716,-0.27315306666666667,0.16678444542960902,0.049,-0.54,0.0023393278576979764,-28.128335524503786,32.981194469784185,36.94832169840806,-119.95551017154398,1204.4832364250663,92.2829019113837,0.12998061432004926,92.70526940175748,91.91030337126747,0.004630984965796071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8271613333333333,0.16332311401499652,0.406,-1.026,0.02795513923661427,97.44274288022159,21.761712925779147,156.27312687381462,66.26118265024078,532.0837989552745,0.009154241858153807,0.00433658047239519,0.03239253867319425,-0.008098134668298562,1.5791660347872634e-05,-0.23629839999999996,0.08636943609155576,-0.019,-0.341,0.0005665020568153122,-0.2722212,0.16267879436861668,0.011,-0.578,0.0023330807288777368,-29.89853130421249,32.988495946346234,36.82178635012584,-129.57219664099264,1178.8048836264022,92.40559574550487,0.09732028164904902,92.76642063487209,92.15490830372593,0.004716494049579545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8269608,0.16390776287298495,0.378,-1.032,0.02810201375101657,99.50084389783271,21.857358598970205,157.13366171342813,66.94961052193159,536.2972609636101,0.0092968058380189,0.0036967595642947624,0.022822015883386858,-0.0045091886221207906,1.2323670364749541e-05,-0.22533546666666668,0.09648887049179414,0.036,-0.367,0.0007641770152887406,-0.2604604,0.18203738342761722,0.057,-0.587,0.0027847243685750413,-28.46044863529518,32.65425562549605,36.31564495699696,-123.24542922688168,1218.086284190725,92.48681273657881,0.23874127135662035,93.01102556733055,92.09375707061132,0.005022714309297624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8272042666666667,0.15976101613074725,0.35,-1.032,0.026392210124713312,99.15688238554026,21.469988687105662,153.51941538705137,68.84278716908133,526.8843808321706,0.009184450354446764,0.004609981042776308,0.02539869509602731,-0.008466231698675771,1.9697358942267573e-05,-0.23519293333333335,0.0894996594596625,0.009,-0.343,0.0007496969717793355,-0.2708996,0.18199192414273038,0.05,-0.601,0.003267725327241823,-32.12724057195665,32.23616708304247,26.952029184112728,-148.04635749019667,1187.167740653869,92.60664469299022,0.10452287514483569,92.94987433421593,92.33836200306978,0.004972155183970466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8273117333333334,0.158561343404781,0.334,-1.016,0.026270010940161133,98.13704533641749,21.83960418824702,161.43633591149572,63.67957813140023,510.64212945176257,0.009274572777384117,0.003800892543965894,0.023190112913764067,-0.0020245336670746406,1.2187501372676591e-05,-0.2251012,0.10129047614933992,0.088,-0.356,0.0009758235355129582,-0.26912733333333333,0.1959527805013805,0.063,-0.659,0.004249134542362564,-31.00536130270672,32.34454931106807,31.00116032914375,-122.48621713718836,1144.8920694247931,92.68910916921972,0.1261993619432294,93.01102556733055,92.27721076995516,0.005105293408466775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8260744000000001,0.15571946505807593,0.306,-1.016,0.025135887302140864,95.78994229827055,21.046564903874913,150.93781086821082,65.05643387478186,492.20494979862235,0.00924978757733872,0.004767713391840175,0.02530667083843301,-0.007361940607544148,2.0278631808998495e-05,-0.23067000000000001,0.09352005720699705,0.046,-0.34,0.0009481901931427578,-0.2680128,0.19816060919405754,0.079,-0.614,0.0042771991608524075,-34.01386574346477,33.770043724053565,33.65840264307036,-123.24542922688168,1284.5451249042487,92.77932762180815,0.2204306238153959,93.31678173290364,92.21605953684055,0.005267432819001667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8267800000000001,0.15476639471582107,0.314,-1.03,0.024890447029740928,99.60374091705476,21.569360825712256,161.60844287941842,65.05643387478186,503.39277421791644,0.009216781543614896,0.005039754205176467,0.03128824758206263,-0.006717770804384036,1.84751444178145e-05,-0.23075493333333333,0.09091444151322838,0.052,-0.332,0.0009079563031202758,-0.26796226666666667,0.19799804588984096,0.065,-0.663,0.004544844750308574,-32.836547120287456,31.153040670572363,34.92375612589255,-117.17173250933516,1101.8651152601976,92.66070238306355,0.15069261893200983,93.13332803355979,92.27721076995516,0.004945788565527386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8273658666666667,0.15280153928625487,0.272,-1.024,0.0250473979592356,95.55945664682848,20.59863049692535,152.48677357951513,64.71221993893644,472.93264042623866,0.009259824356367005,0.00582208886360889,0.044907837706019305,-0.010214692592967506,3.109206814075275e-05,-0.23036733333333334,0.0903294304175309,0.052,-0.344,0.0008202141850132972,-0.25953333333333334,0.19417353841917342,0.08,-0.681,0.004201658211478013,-37.96644198206657,32.85888369214301,25.813211049572754,-130.45794407896818,1200.7523235147635,92.6882856659471,0.19129617687465003,93.13332803355979,92.15490830372593,0.005236544852105311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8264194666666667,0.15582234514894056,0.298,-1.026,0.0244509542655882,98.004522971117,21.835665634569025,161.95265681526382,64.54011297101374,495.15846707059455,0.00927238873500388,0.006168222722164986,0.04923297781295149,-0.0099386198201846,3.459238733605452e-05,-0.23209946666666667,0.09583770433941377,0.051,-0.347,0.001011272348035018,-0.275498,0.20440082810334537,0.054,-0.676,0.0055568553194004335,-34.798806687308804,32.7015128315645,27.458170577241606,-126.53534828221939,1192.4936575611782,92.64893688581229,0.16423848965482757,93.01102556733055,92.09375707061132,0.00524311943652675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8274090666666667,0.15236342736298483,0.288,-1.014,0.024560120454334367,92.73056883647658,20.008992291626978,152.48677357951513,63.67957813140023,431.03844375048476,0.009220855150751071,0.0037684401580131205,0.0248465495504615,-0.006257649516412526,1.3418915584618085e-05,-0.2299256,0.09450613559256352,0.027,-0.337,0.0009484459428863764,-0.2692606666666667,0.20000851161776978,0.068,-0.64,0.0048278564871973625,-39.215126541675055,31.693194251225037,17.208807366381837,-138.55620636903024,1143.1187300656245,92.74020713961028,0.10478316086759587,93.01102556733055,92.3995132361844,0.004955378865096061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8270490666666667,0.15553923832631072,0.296,-1.018,0.024823376710698432,98.12059191028408,21.191181402172543,156.78944777758272,66.94961052193159,479.81434195785084,0.009074119404541704,0.004886576595602554,0.03570541194658912,-0.008098134668298562,2.1728775869804204e-05,-0.2325372,0.09332112488334747,0.064,-0.345,0.0009255458346878273,-0.2648082666666667,0.20398438577089398,0.082,-0.683,0.005138912595879271,-35.987901533566244,30.442270908547503,24.294786870186122,-142.47880216577903,1028.9243697352622,92.63423612937154,0.14032689715079483,93.01102556733055,91.665698438809,0.005008538539901431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8273088,0.15213306141629218,0.312,-1.032,0.02503251654343549,90.67136633427074,19.974842254911945,151.28202480405622,61.95850845217319,425.9479170598464,0.009371394566274333,0.0046347988615057355,0.02530667083843301,-0.007085867834761243,1.4423441645125548e-05,-0.22773693333333334,0.09794169828319069,0.016,-0.36,0.000969421993401326,-0.26929786666666666,0.20418861364462898,0.056,-0.664,0.004992759108418652,-37.53944423144328,32.44391801924442,25.180534308161658,-137.0377821896436,1187.7202433451212,92.3892153685279,0.17667283151669833,92.76642063487209,91.91030337126747,0.00527392744997642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8269893333333334,0.15560582129070735,0.344,-1.022,0.025152335536092297,98.01535423629826,22.579099006982137,169.86957733970817,62.1306154200959,478.73871223380314,0.009299946932678119,0.003965772362576983,0.029079665399799386,-0.007638013380327054,1.3431592365403652e-05,-0.23540146666666667,0.10671749383855593,0.11,-0.388,0.0008658745380171423,-0.25933693333333335,0.19826669095588284,0.129,-0.632,0.0036943482734569932,-36.559368909168285,32.705703164888625,28.85005940834602,-159.3080034873142,1139.6810730273526,92.53936202956865,0.16599305875786002,93.31678173290364,92.0326058374967,0.0054456999170115405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8274608,0.157845806395651,0.336,-1.008,0.02510567825962573,97.09843715399329,20.83708762572448,151.79834570782432,63.85168509932293,500.4039324912429,0.009123100849383897,0.003211053637163067,0.021993797565038144,-0.0030368005006119613,8.22602415234372e-06,-0.2182944,0.11652300829438507,0.13,-0.4,0.001320577517311406,-0.2652116,0.22483009976151622,0.144,-0.77,0.005975575437962774,-34.78173285098059,32.65416179428379,26.57242313926607,-137.29085288620803,1132.7137246151692,92.26893496974033,0.3827029217923481,92.94987433421593,91.60454720569439,0.005624429957877097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271205333333334,0.15262648395690995,0.324,-1.024,0.024139992827823933,95.41291330054122,20.565515481063795,153.86362932289677,65.05643387478186,455.0916451005681,0.009278327367093966,0.0032119940638411755,0.02576679212640452,-0.00395704307655498,8.60299637938698e-06,-0.2353368,0.09689085353681912,0.031,-0.376,0.0009328624885471881,-0.275528,0.2052282986075101,0.062,-0.662,0.004707376581987778,-36.87908155582803,31.575105588146894,28.217382666934924,-127.9272371133238,1111.9550804821693,92.94723260094538,0.22108912758627797,93.37793296601825,92.21605953684055,0.0052319880347005635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8274378666666666,0.15545091317234375,0.28,-1.018,0.02497574899597176,98.69375400865813,20.935562419555556,159.88737320019138,66.60539658608619,468.82651204873326,0.009294327318014361,0.004761251491874363,0.03441707234026889,-0.007638013380327054,1.2034577611718274e-05,-0.23184466666666667,0.09907230224212799,0.048,-0.348,0.0009827006839833495,-0.25657453333333335,0.20759214928503975,0.089,-0.655,0.004953236354880593,-38.9308606639141,32.6174806063669,22.90289803908171,-122.61275248547058,1228.9693169380669,92.67988756326604,0.1064591216831649,93.01102556733055,92.27721076995516,0.004712118817590814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8275034666666666,0.1529952813694447,0.324,-1.022,0.024996796985184977,97.68330252618607,21.82737285341656,157.30576868135083,62.991150259709414,479.6907202180517,0.009175137499578224,0.0036915679772717494,0.03193241738522274,-0.007638013380327054,1.0614286383268595e-05,-0.22561573333333332,0.09137840922483945,0.09,-0.364,0.0008070370034055739,-0.2786714666666667,0.20085366762691245,0.129,-0.716,0.004974015601247792,-37.58356288954434,32.1399044991863,25.433605004726097,-138.68274171731244,1158.822422544569,92.5211389621005,0.3188758449896254,93.50023543224748,91.72684967192363,0.005298068805327759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8269013333333334,0.15586859208391607,0.324,-1.034,0.024596162934477323,95.68901877228068,22.19369914897655,162.81319165487733,60.065331805023455,472.7466845544612,0.009158524053607198,0.003195943519566385,0.022729991625792558,-0.0009202425759430185,7.93176278253297e-06,-0.22234493333333333,0.12629810379018186,0.399,-0.388,0.0011271877574275083,-0.25562053333333334,0.20395001676484908,0.195,-0.763,0.0055338596844454885,-39.32870467029317,33.934172885811044,25.813211049572754,-134.00093383087034,1255.1644655111122,92.42052479988259,0.47086584126075026,93.1944792666744,91.54339597257977,0.005115884756829969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8270336,0.1540521970124845,0.4,-1.026,0.024646544115958176,96.57378627297773,20.81003577742998,156.61734080966002,65.05643387478186,471.38783960556276,0.009279762945512436,0.0028439249697904774,0.021073554989095123,-0.0015644123791031315,6.4704070434884705e-06,-0.23889213333333334,0.11948107450463535,0.443,-0.508,0.0009658593389382802,-0.27757133333333334,0.18629884481182976,0.192,-0.772,0.003893368571661711,-38.64968224865124,33.24913397859833,31.25423102570819,-136.9112468413614,1153.713774528507,92.95356786869606,0.2141604757418479,93.50023543224748,92.3995132361844,0.00497504628813116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8279666666666666,0.15149907443795013,0.318,-1.012,0.023878392679886996,91.13463239672721,19.99402401908581,152.65888054743783,61.78640148425049,417.6983423524269,0.009354597071788123,0.0034190042380747806,0.02226987033782105,-0.003680970303772074,6.323618065630777e-06,-0.22660960000000002,0.09006917112886073,0.037,-0.345,0.0008819343574883855,-0.27091013333333336,0.193276934795599,0.108,-0.688,0.00449150378519486,-40.556451847605885,30.80947778313348,26.57242313926607,-129.192590596146,1081.3548840265853,92.40926481949175,0.1841580025397378,92.88872310110132,91.91030337126747,0.005482734889787201,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.8267474666666667,0.15742401583065047,0.3,-1.024,0.025272944358666085,95.97428033471363,22.677892584227514,166.59954494917682,57.827941222028315,489.55179384377647,0.009159579265094277,0.002930236968054492,0.020705457958717918,-0.002576679212640452,6.351006403301219e-06,-0.23352946666666666,0.09927609479820519,0.087,-0.374,0.0010271096509567245,-0.2637310666666667,0.21139882830374335,0.118,-0.673,0.005665749226434162,-39.01005492055901,33.4423605237097,28.470453363499363,-135.89896405510362,1253.807344024843,92.37719711284643,0.33771885420140463,92.94987433421593,91.48224473946516,0.005767997127436159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8274298666666667,0.15251656876543684,0.316,-1.008,0.024289427877017638,93.46275777321121,20.325348494860744,149.04463422106107,64.54011297101374,443.3008313926168,0.009156708108257335,0.003316431154833483,0.02530667083843301,-0.005153358425280904,7.656758289583329e-06,-0.2286365333333333,0.10247620679283992,0.053,-0.365,0.0011772305022997617,-0.26722266666666666,0.21701913099898718,0.152,-0.626,0.00673985884430273,-37.78856702514131,33.87837981821995,22.14368594938839,-136.15203475166805,1198.5585456886656,92.45587836612057,0.21315166476892847,93.31678173290364,91.91030337126747,0.005257080131250353,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
-0.8275056,0.15383337079008574,0.314,-1.026,0.024650054702833324,90.88737205281161,19.91696798162432,145.77460183052972,60.065331805023455,427.52165155351156,0.009268155619154542,0.0029504782727979083,0.02024533667074641,-0.0007361940607544149,6.167897113315972e-06,-0.22858986666666667,0.1029420163197818,0.031,-0.348,0.0010068696605292063,-0.2636824,0.23055672085246182,0.112,-0.727,0.005474913051414592,-41.44523613394019,33.989428968496554,26.82549383583051,-154.87926629743652,1287.8670018299536,92.68570100716079,0.24677433451432684,93.25563049978902,92.15490830372593,0.005361951663878622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8274770666666666,0.15579365885917468,0.294,-1.018,0.025029879406075893,94.6055021450265,20.874254674213844,154.03573629081947,60.75375967671427,443.95129955492627,0.009302830359416073,0.0026737266101230406,0.01923306983720909,-0.0014723881215088297,4.889718740589525e-06,-0.2327888,0.0964031655491319,0.037,-0.355,0.0009064630288566839,-0.27507933333333334,0.2040265132433092,0.071,-0.668,0.004480064342040103,-39.58120173994539,32.35657029288755,23.662110128775026,-140.70730728982795,1184.4864137518891,93.08360800428875,0.1395926429796727,93.50023543224748,92.70526940175748,0.00543325027786733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8268549333333334,0.15754220859501608,0.322,-1.008,0.025619426946810235,98.92444618846172,22.73045242317544,173.13960973023953,65.40064781062726,505.11368438550255,0.00914928481814473,0.0028496242150274375,0.019969263897963503,0.0002760727727829056,6.1034423115087845e-06,-0.23314626666666668,0.10341614738229013,0.06,-0.367,0.000977341500032783,-0.26295066666666667,0.21857745469182213,0.132,-0.654,0.005024689241063816,-37.8309310597462,32.03973378030244,39.47902866405245,-135.01321661712808,1165.9516623736047,92.95801152496907,0.22129334863623712,93.37793296601825,92.33836200306978,0.004855231948743986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271706666666667,0.1555394987547822,0.34,-1.008,0.024049422628061964,95.13568339661133,21.86927021894819,157.47787564927353,59.89322483710075,495.0510203188707,0.009373811736773815,0.0031143401737969297,0.019693191125180597,-0.0022085821822632446,6.558714610598984e-06,-0.22542720000000002,0.10000513536893993,0.096,-0.365,0.0009995400898040298,-0.26572280000000004,0.2141287888790918,0.091,-0.735,0.00546726637891845,-40.69975734738045,34.40991736556045,28.090847318652703,-136.15203475166805,1301.6376776124491,92.6853830207486,0.28399274993688317,93.37793296601825,92.15490830372593,0.005036721947192254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8276197333333333,0.15010873724491264,0.334,-1.014,0.023666879696377745,89.61093498831394,19.99157559854979,145.60249486260702,57.827941222028315,403.9762962314412,0.008978549145554768,0.004198733207286216,0.02944776243017659,-0.005889552486035319,9.089063218899392e-06,-0.23053653333333335,0.09482314695605124,0.052,-0.365,0.0009068614291458436,-0.26990026666666667,0.19036581254677942,0.067,-0.703,0.0048948205242861625,-38.67944336256722,32.214599220646306,19.739514332026225,-127.67416641675936,1104.9153062709381,92.28429615949872,0.2465522996312645,92.88872310110132,91.665698438809,0.005554361043754414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8274424,0.1551318476293848,0.32,-1.026,0.025331066996912045,94.94866049146866,22.583004550183773,160.57580107188218,56.79529941449209,454.00028890210694,0.009180695764736917,0.0034762217096228477,0.024110355489707084,-0.001288339606320226,6.1893868924279e-06,-0.23031333333333334,0.1059509960102101,0.058,-0.372,0.001105911264902265,-0.25583293333333335,0.22161083657783726,0.124,-0.7,0.005660072283622166,-41.0484550244867,32.116702427533035,24.67439291503278,-136.65817614479693,1173.039614700866,92.59715402161083,0.3683290063300325,93.31678173290364,91.91030337126747,0.005396709391651808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271301333333334,0.15748995015126802,0.328,-1.016,0.02608539814709282,99.24956772466557,23.896066140240354,175.89332121700278,61.95850845217319,508.1106845683437,0.009369860828647764,0.0031769555934602505,0.022637967368198255,-0.003772994561366376,7.419420710074644e-06,-0.23319426666666665,0.1111366605901441,0.116,-0.38,0.0010024701678503138,-0.28090346666666666,0.20904307629764307,0.119,-0.7,0.00425166919825741,-39.49218834027379,34.250895134755645,25.180534308161658,-140.45423659326352,1275.919813253006,92.87267701753204,0.1128978228180768,93.25563049978902,92.52181570241363,0.004951364303768101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8265264,0.15446274104037733,0.326,-1.01,0.024260393323268466,94.24474299266481,21.13356421067615,149.73306209275188,64.02379206724564,494.22004349638723,0.009255480811408551,0.002746903602256412,0.02190177330744384,-0.0013803638639145277,5.931664386854667e-06,-0.22304853333333333,0.0898368523742654,0.032,-0.345,0.0008533006254948017,-0.25726679999999996,0.19534298217347523,0.051,-0.652,0.005100101431558501,-39.933206207486755,33.33182718834909,26.192817094419414,-136.15203475166805,1243.919911448094,92.6347824137207,0.3092343926173075,93.25563049978902,91.97145460438209,0.005042376378240325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271954666666668,0.15769387958779152,0.336,-1.02,0.02610730996268646,100.48242730488519,21.623131040862425,158.33841048888706,65.22854084270456,506.8616845191341,0.009115419891350026,0.002898420477390665,0.022177846080226746,0.0005521455455658111,5.717597117695425e-06,-0.2361732,0.12525331666304623,0.114,-0.395,0.001582074581525554,-0.2737981333333333,0.24027298485233187,0.16,-0.72,0.006728914010372912,-36.92817727096153,32.818281499237166,31.380766373990408,-132.10290360663703,1194.2826801786441,92.54484933355347,0.3206245064986381,93.74484036470595,91.91030337126747,0.0050738308816602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271613333333334,0.15133132250646447,0.31,-1.02,0.023561394802030098,94.31406767934405,21.447311010071765,166.77165191709952,62.1306154200959,435.57787184309825,0.009399149082364777,0.0035062533070193175,0.025030598065650105,-0.0022085821822632446,7.0591342934770656e-06,-0.22711066666666666,0.08824504529748713,0.108,-0.353,0.0007384387278120752,-0.2706473333333333,0.1827905206136856,0.016,-0.706,0.003618988879724124,-41.591696581731924,32.40577387942292,23.662110128775026,-135.51935801025695,1152.5948236606664,93.20457329688718,0.20011769140040775,93.62253789847671,92.64411816864286,0.005005593298842275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8264949333333332,0.15848919492401436,0.308,-1.016,0.025943836040807605,99.12117592659523,22.43501873555689,164.87847526994977,60.925866644636976,506.6142647894576,0.00914146889119972,0.003696429694318464,0.02779132579347916,-0.001840485151886037,8.704835546018897e-06,-0.22919893333333333,0.09936439146996048,0.043,-0.35,0.0009891105933998096,-0.25260946666666667,0.2035193308190868,0.096,-0.669,0.004948458837931309,-39.79583943339158,33.45123749398375,29.10313010491046,-141.5930547278035,1219.534844502974,92.97292427235126,0.12174555669854871,93.74484036470595,92.64411816864286,0.004777126066354558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
